,Pairs,Follows,Followed_by
3056,"('equan430', 'blampin')",,
3057,"('equan430', 'franceshocutt')",,
3058,"('equan430', 'MoreLuckey')",,
3059,"('terribletasman', 'hocherie1')",,
3060,"('terribletasman', 'jkim720')",,
3061,"('terribletasman', 'InqHmc')",,
3062,"('terribletasman', 'claremontind')",,
3063,"('terribletasman', 'cmcforum')",,
3064,"('terribletasman', 'KGIpres')",,
3065,"('terribletasman', 'KeckGrad')",,
3066,"('terribletasman', 'hkbyoung')",,
3067,"('terribletasman', 'macavity42')",,
3068,"('terribletasman', 'JackRNewhouse')",,
3069,"('terribletasman', 'everner')",,
3070,"('terribletasman', 'raunak_pednekar')",,
3071,"('terribletasman', 'leslieforrrestr')",,
3072,"('terribletasman', 'hmcicecreambike')",,
3073,"('terribletasman', 'rdchambers')",,
3074,"('terribletasman', 'Craigni')",,
3075,"('terribletasman', 'LucidLunatic')",,
3076,"('terribletasman', 'EvanHub')",,
3077,"('terribletasman', 'HEKS86')",,
3078,"('terribletasman', 'elsweato')",,
3079,"('terribletasman', 'StephenBlankley')",,
3080,"('terribletasman', 'SoniaMinassian')",,
3081,"('terribletasman', 'stephani_shusta')",,
3082,"('terribletasman', 'moniebalogna')",,
3083,"('terribletasman', 'susanna_todaro')",,
3084,"('terribletasman', 'gmcredo1')",,
3085,"('terribletasman', 'EvannRamona')",,
3086,"('terribletasman', 'jonessurgery')",,
3087,"('terribletasman', 'FinalFrog')",,
3088,"('terribletasman', 'MsKretsch')",,
3089,"('terribletasman', 'gharrettwong')",,
3090,"('terribletasman', 'steuard')",,
3091,"('terribletasman', 'Aerathil')",,
3092,"('terribletasman', 'aocole')",,
3093,"('terribletasman', 'carlosdavis')",,
3094,"('terribletasman', 'mentaikosupaget')",,
3095,"('terribletasman', 'pboothe')",,
3096,"('terribletasman', 'jtbandes')",,
3097,"('terribletasman', 'yogurtearl')",,
3098,"('terribletasman', 'haaksmash')",,
3099,"('terribletasman', 'angusho')",,
3100,"('terribletasman', 'gdarklighter')",,
3101,"('terribletasman', 'emalminator')",,
3102,"('terribletasman', 'danwr')",,
3103,"('terribletasman', 'Kevin_Hainline')",,
3104,"('terribletasman', 'djtrindle')",,
3105,"('terribletasman', 'ekayfoli')",,
3106,"('terribletasman', 'dyong')",,
3107,"('terribletasman', 'mtauraso')",,
3108,"('terribletasman', 'eriksowa')",,
3109,"('terribletasman', 'siapplebaum')",,
3110,"('terribletasman', 'schimonster')",,
3111,"('terribletasman', 'MikePricePhD')",,
3112,"('terribletasman', 'jessibythebay')",,
3113,"('terribletasman', 'jtspender')",,
3114,"('terribletasman', 'drmorr0')",,
3115,"('terribletasman', 'dorianscrima')",,
3116,"('terribletasman', 'jeffreydrummond')",,
3117,"('terribletasman', 'blampin')",,
3118,"('terribletasman', 'franceshocutt')",,
3119,"('terribletasman', 'MoreLuckey')",,
3120,"('hocherie1', 'jkim720')",,
3121,"('hocherie1', 'InqHmc')",,
3122,"('hocherie1', 'claremontind')",,
3123,"('hocherie1', 'cmcforum')",,
3124,"('hocherie1', 'KGIpres')",,
3125,"('hocherie1', 'KeckGrad')",,
3126,"('hocherie1', 'hkbyoung')",,
3127,"('hocherie1', 'macavity42')",,
3128,"('hocherie1', 'JackRNewhouse')",,
3129,"('hocherie1', 'everner')",,
3130,"('hocherie1', 'raunak_pednekar')",,
3131,"('hocherie1', 'leslieforrrestr')",,
3132,"('hocherie1', 'hmcicecreambike')",,
3133,"('hocherie1', 'rdchambers')",,
3134,"('hocherie1', 'Craigni')",,
3135,"('hocherie1', 'LucidLunatic')",,
3136,"('hocherie1', 'EvanHub')",,
3137,"('hocherie1', 'HEKS86')",,
3138,"('hocherie1', 'elsweato')",,
3139,"('hocherie1', 'StephenBlankley')",,
3140,"('hocherie1', 'SoniaMinassian')",,
3141,"('hocherie1', 'stephani_shusta')",,
3142,"('hocherie1', 'moniebalogna')",,
3143,"('hocherie1', 'susanna_todaro')",,
3144,"('hocherie1', 'gmcredo1')",,
3145,"('hocherie1', 'EvannRamona')",,
3146,"('hocherie1', 'jonessurgery')",,
3147,"('hocherie1', 'FinalFrog')",,
3148,"('hocherie1', 'MsKretsch')",,
3149,"('hocherie1', 'gharrettwong')",,
3150,"('hocherie1', 'steuard')",,
3151,"('hocherie1', 'Aerathil')",,
3152,"('hocherie1', 'aocole')",,
3153,"('hocherie1', 'carlosdavis')",,
3154,"('hocherie1', 'mentaikosupaget')",,
3155,"('hocherie1', 'pboothe')",,
3156,"('hocherie1', 'jtbandes')",,
3157,"('hocherie1', 'yogurtearl')",,
3158,"('hocherie1', 'haaksmash')",,
3159,"('hocherie1', 'angusho')",,
3160,"('hocherie1', 'gdarklighter')",,
3161,"('hocherie1', 'emalminator')",,
3162,"('hocherie1', 'danwr')",,
3163,"('hocherie1', 'Kevin_Hainline')",,
3164,"('hocherie1', 'djtrindle')",,
3165,"('hocherie1', 'ekayfoli')",,
3166,"('hocherie1', 'dyong')",,
3167,"('hocherie1', 'mtauraso')",,
3168,"('hocherie1', 'eriksowa')",,
3169,"('hocherie1', 'siapplebaum')",,
3170,"('hocherie1', 'schimonster')",,
3171,"('hocherie1', 'MikePricePhD')",,
3172,"('hocherie1', 'jessibythebay')",,
3173,"('hocherie1', 'jtspender')",,
3174,"('hocherie1', 'drmorr0')",,
3175,"('hocherie1', 'dorianscrima')",,
3176,"('hocherie1', 'jeffreydrummond')",,
3177,"('hocherie1', 'blampin')",,
3178,"('hocherie1', 'franceshocutt')",,
3179,"('hocherie1', 'MoreLuckey')",,
3180,"('jkim720', 'InqHmc')",,
3181,"('jkim720', 'claremontind')",,
3182,"('jkim720', 'cmcforum')",,
3183,"('jkim720', 'KGIpres')",,
3184,"('jkim720', 'KeckGrad')",,
3185,"('jkim720', 'hkbyoung')",,
3186,"('jkim720', 'macavity42')",,
3187,"('jkim720', 'JackRNewhouse')",,
3188,"('jkim720', 'everner')",,
3189,"('jkim720', 'raunak_pednekar')",,
3190,"('jkim720', 'leslieforrrestr')",,
3191,"('jkim720', 'hmcicecreambike')",,
3192,"('jkim720', 'rdchambers')",,
3193,"('jkim720', 'Craigni')",,
3194,"('jkim720', 'LucidLunatic')",,
3195,"('jkim720', 'EvanHub')",,
3196,"('jkim720', 'HEKS86')",,
3197,"('jkim720', 'elsweato')",,
3198,"('jkim720', 'StephenBlankley')",,
3199,"('jkim720', 'SoniaMinassian')",,
3200,"('jkim720', 'stephani_shusta')",,
3201,"('jkim720', 'moniebalogna')",,
3202,"('jkim720', 'susanna_todaro')",,
3203,"('jkim720', 'gmcredo1')",,
3204,"('jkim720', 'EvannRamona')",,
3205,"('jkim720', 'jonessurgery')",,
3206,"('jkim720', 'FinalFrog')",,
3207,"('jkim720', 'MsKretsch')",,
3208,"('jkim720', 'gharrettwong')",,
3209,"('jkim720', 'steuard')",,
3210,"('jkim720', 'Aerathil')",,
3211,"('jkim720', 'aocole')",,
3212,"('jkim720', 'carlosdavis')",,
3213,"('jkim720', 'mentaikosupaget')",,
3214,"('jkim720', 'pboothe')",,
3215,"('jkim720', 'jtbandes')",,
3216,"('jkim720', 'yogurtearl')",,
3217,"('jkim720', 'haaksmash')",,
3218,"('jkim720', 'angusho')",,
3219,"('jkim720', 'gdarklighter')",,
3220,"('jkim720', 'emalminator')",,
3221,"('jkim720', 'danwr')",,
3222,"('jkim720', 'Kevin_Hainline')",,
3223,"('jkim720', 'djtrindle')",,
3224,"('jkim720', 'ekayfoli')",,
3225,"('jkim720', 'dyong')",,
3226,"('jkim720', 'mtauraso')",,
3227,"('jkim720', 'eriksowa')",,
3228,"('jkim720', 'siapplebaum')",,
3229,"('jkim720', 'schimonster')",,
3230,"('jkim720', 'MikePricePhD')",,
3231,"('jkim720', 'jessibythebay')",,
3232,"('jkim720', 'jtspender')",,
3233,"('jkim720', 'drmorr0')",,
3234,"('jkim720', 'dorianscrima')",,
3235,"('jkim720', 'jeffreydrummond')",,
3236,"('jkim720', 'blampin')",,
3237,"('jkim720', 'franceshocutt')",,
3238,"('jkim720', 'MoreLuckey')",,
3239,"('InqHmc', 'claremontind')",,
3240,"('InqHmc', 'cmcforum')",,
3241,"('InqHmc', 'KGIpres')",,
3242,"('InqHmc', 'KeckGrad')",,
3243,"('InqHmc', 'hkbyoung')",,
3244,"('InqHmc', 'macavity42')",,
3245,"('InqHmc', 'JackRNewhouse')",,
3246,"('InqHmc', 'everner')",,
3247,"('InqHmc', 'raunak_pednekar')",,
3248,"('InqHmc', 'leslieforrrestr')",,
3249,"('InqHmc', 'hmcicecreambike')",,
3250,"('InqHmc', 'rdchambers')",,
3251,"('InqHmc', 'Craigni')",,
3252,"('InqHmc', 'LucidLunatic')",,
3253,"('InqHmc', 'EvanHub')",,
3254,"('InqHmc', 'HEKS86')",,
3255,"('InqHmc', 'elsweato')",,
3256,"('InqHmc', 'StephenBlankley')",,
3257,"('InqHmc', 'SoniaMinassian')",,
3258,"('InqHmc', 'stephani_shusta')",,
3259,"('InqHmc', 'moniebalogna')",,
3260,"('InqHmc', 'susanna_todaro')",,
3261,"('InqHmc', 'gmcredo1')",,
3262,"('InqHmc', 'EvannRamona')",,
3263,"('InqHmc', 'jonessurgery')",,
3264,"('InqHmc', 'FinalFrog')",,
3265,"('InqHmc', 'MsKretsch')",,
3266,"('InqHmc', 'gharrettwong')",,
3267,"('InqHmc', 'steuard')",,
3268,"('InqHmc', 'Aerathil')",,
3269,"('InqHmc', 'aocole')",,
3270,"('InqHmc', 'carlosdavis')",,
3271,"('InqHmc', 'mentaikosupaget')",,
3272,"('InqHmc', 'pboothe')",,
3273,"('InqHmc', 'jtbandes')",,
3274,"('InqHmc', 'yogurtearl')",,
3275,"('InqHmc', 'haaksmash')",,
3276,"('InqHmc', 'angusho')",,
3277,"('InqHmc', 'gdarklighter')",,
3278,"('InqHmc', 'emalminator')",,
3279,"('InqHmc', 'danwr')",,
3280,"('InqHmc', 'Kevin_Hainline')",,
3281,"('InqHmc', 'djtrindle')",,
3282,"('InqHmc', 'ekayfoli')",,
3283,"('InqHmc', 'dyong')",,
3284,"('InqHmc', 'mtauraso')",,
3285,"('InqHmc', 'eriksowa')",,
3286,"('InqHmc', 'siapplebaum')",,
3287,"('InqHmc', 'schimonster')",,
3288,"('InqHmc', 'MikePricePhD')",,
3289,"('InqHmc', 'jessibythebay')",,
3290,"('InqHmc', 'jtspender')",,
3291,"('InqHmc', 'drmorr0')",,
3292,"('InqHmc', 'dorianscrima')",,
3293,"('InqHmc', 'jeffreydrummond')",,
3294,"('InqHmc', 'blampin')",,
3295,"('InqHmc', 'franceshocutt')",,
3296,"('InqHmc', 'MoreLuckey')",,
3297,"('claremontind', 'cmcforum')",,
3298,"('claremontind', 'KGIpres')",,
3299,"('claremontind', 'KeckGrad')",,
3300,"('claremontind', 'hkbyoung')",,
3301,"('claremontind', 'macavity42')",,
3302,"('claremontind', 'JackRNewhouse')",,
3303,"('claremontind', 'everner')",,
3304,"('claremontind', 'raunak_pednekar')",,
3305,"('claremontind', 'leslieforrrestr')",,
3306,"('claremontind', 'hmcicecreambike')",,
3307,"('claremontind', 'rdchambers')",,
3308,"('claremontind', 'Craigni')",,
3309,"('claremontind', 'LucidLunatic')",,
3310,"('claremontind', 'EvanHub')",,
3311,"('claremontind', 'HEKS86')",,
3312,"('claremontind', 'elsweato')",,
3313,"('claremontind', 'StephenBlankley')",,
3314,"('claremontind', 'SoniaMinassian')",,
3315,"('claremontind', 'stephani_shusta')",,
3316,"('claremontind', 'moniebalogna')",,
3317,"('claremontind', 'susanna_todaro')",,
3318,"('claremontind', 'gmcredo1')",,
3319,"('claremontind', 'EvannRamona')",,
3320,"('claremontind', 'jonessurgery')",,
3321,"('claremontind', 'FinalFrog')",,
3322,"('claremontind', 'MsKretsch')",,
3323,"('claremontind', 'gharrettwong')",,
3324,"('claremontind', 'steuard')",,
3325,"('claremontind', 'Aerathil')",,
3326,"('claremontind', 'aocole')",,
3327,"('claremontind', 'carlosdavis')",,
3328,"('claremontind', 'mentaikosupaget')",,
3329,"('claremontind', 'pboothe')",,
3330,"('claremontind', 'jtbandes')",,
3331,"('claremontind', 'yogurtearl')",,
3332,"('claremontind', 'haaksmash')",,
3333,"('claremontind', 'angusho')",,
3334,"('claremontind', 'gdarklighter')",,
3335,"('claremontind', 'emalminator')",,
3336,"('claremontind', 'danwr')",,
3337,"('claremontind', 'Kevin_Hainline')",,
3338,"('claremontind', 'djtrindle')",,
3339,"('claremontind', 'ekayfoli')",,
3340,"('claremontind', 'dyong')",,
3341,"('claremontind', 'mtauraso')",,
3342,"('claremontind', 'eriksowa')",,
3343,"('claremontind', 'siapplebaum')",,
3344,"('claremontind', 'schimonster')",,
3345,"('claremontind', 'MikePricePhD')",,
3346,"('claremontind', 'jessibythebay')",,
3347,"('claremontind', 'jtspender')",,
3348,"('claremontind', 'drmorr0')",,
3349,"('claremontind', 'dorianscrima')",,
3350,"('claremontind', 'jeffreydrummond')",,
3351,"('claremontind', 'blampin')",,
3352,"('claremontind', 'franceshocutt')",,
3353,"('claremontind', 'MoreLuckey')",,
3354,"('cmcforum', 'KGIpres')",,
3355,"('cmcforum', 'KeckGrad')",,
3356,"('cmcforum', 'hkbyoung')",,
3357,"('cmcforum', 'macavity42')",,
3358,"('cmcforum', 'JackRNewhouse')",,
3359,"('cmcforum', 'everner')",,
3360,"('cmcforum', 'raunak_pednekar')",,
3361,"('cmcforum', 'leslieforrrestr')",,
3362,"('cmcforum', 'hmcicecreambike')",,
3363,"('cmcforum', 'rdchambers')",,
3364,"('cmcforum', 'Craigni')",,
3365,"('cmcforum', 'LucidLunatic')",,
3366,"('cmcforum', 'EvanHub')",,
3367,"('cmcforum', 'HEKS86')",,
3368,"('cmcforum', 'elsweato')",,
3369,"('cmcforum', 'StephenBlankley')",,
3370,"('cmcforum', 'SoniaMinassian')",,
3371,"('cmcforum', 'stephani_shusta')",,
3372,"('cmcforum', 'moniebalogna')",,
3373,"('cmcforum', 'susanna_todaro')",,
3374,"('cmcforum', 'gmcredo1')",,
3375,"('cmcforum', 'EvannRamona')",,
3376,"('cmcforum', 'jonessurgery')",,
3377,"('cmcforum', 'FinalFrog')",,
3378,"('cmcforum', 'MsKretsch')",,
3379,"('cmcforum', 'gharrettwong')",,
3380,"('cmcforum', 'steuard')",,
3381,"('cmcforum', 'Aerathil')",,
3382,"('cmcforum', 'aocole')",,
3383,"('cmcforum', 'carlosdavis')",,
3384,"('cmcforum', 'mentaikosupaget')",,
3385,"('cmcforum', 'pboothe')",,
3386,"('cmcforum', 'jtbandes')",,
3387,"('cmcforum', 'yogurtearl')",,
3388,"('cmcforum', 'haaksmash')",,
3389,"('cmcforum', 'angusho')",,
3390,"('cmcforum', 'gdarklighter')",,
3391,"('cmcforum', 'emalminator')",,
3392,"('cmcforum', 'danwr')",,
3393,"('cmcforum', 'Kevin_Hainline')",,
3394,"('cmcforum', 'djtrindle')",,
3395,"('cmcforum', 'ekayfoli')",,
3396,"('cmcforum', 'dyong')",,
3397,"('cmcforum', 'mtauraso')",,
3398,"('cmcforum', 'eriksowa')",,
3399,"('cmcforum', 'siapplebaum')",,
3400,"('cmcforum', 'schimonster')",,
3401,"('cmcforum', 'MikePricePhD')",,
3402,"('cmcforum', 'jessibythebay')",,
3403,"('cmcforum', 'jtspender')",,
3404,"('cmcforum', 'drmorr0')",,
3405,"('cmcforum', 'dorianscrima')",,
3406,"('cmcforum', 'jeffreydrummond')",,
3407,"('cmcforum', 'blampin')",,
3408,"('cmcforum', 'franceshocutt')",,
3409,"('cmcforum', 'MoreLuckey')",,
3410,"('KGIpres', 'KeckGrad')",,
3411,"('KGIpres', 'hkbyoung')",,
3412,"('KGIpres', 'macavity42')",,
3413,"('KGIpres', 'JackRNewhouse')",,
3414,"('KGIpres', 'everner')",,
3415,"('KGIpres', 'raunak_pednekar')",,
3416,"('KGIpres', 'leslieforrrestr')",,
3417,"('KGIpres', 'hmcicecreambike')",,
3418,"('KGIpres', 'rdchambers')",,
3419,"('KGIpres', 'Craigni')",,
3420,"('KGIpres', 'LucidLunatic')",,
3421,"('KGIpres', 'EvanHub')",,
3422,"('KGIpres', 'HEKS86')",,
3423,"('KGIpres', 'elsweato')",,
3424,"('KGIpres', 'StephenBlankley')",,
3425,"('KGIpres', 'SoniaMinassian')",,
3426,"('KGIpres', 'stephani_shusta')",,
3427,"('KGIpres', 'moniebalogna')",,
3428,"('KGIpres', 'susanna_todaro')",,
3429,"('KGIpres', 'gmcredo1')",,
3430,"('KGIpres', 'EvannRamona')",,
3431,"('KGIpres', 'jonessurgery')",,
3432,"('KGIpres', 'FinalFrog')",,
3433,"('KGIpres', 'MsKretsch')",,
3434,"('KGIpres', 'gharrettwong')",,
3435,"('KGIpres', 'steuard')",,
3436,"('KGIpres', 'Aerathil')",,
3437,"('KGIpres', 'aocole')",,
3438,"('KGIpres', 'carlosdavis')",,
3439,"('KGIpres', 'mentaikosupaget')",,
3440,"('KGIpres', 'pboothe')",,
3441,"('KGIpres', 'jtbandes')",,
3442,"('KGIpres', 'yogurtearl')",,
3443,"('KGIpres', 'haaksmash')",,
3444,"('KGIpres', 'angusho')",,
3445,"('KGIpres', 'gdarklighter')",,
3446,"('KGIpres', 'emalminator')",,
3447,"('KGIpres', 'danwr')",,
3448,"('KGIpres', 'Kevin_Hainline')",,
3449,"('KGIpres', 'djtrindle')",,
3450,"('KGIpres', 'ekayfoli')",,
3451,"('KGIpres', 'dyong')",,
3452,"('KGIpres', 'mtauraso')",,
3453,"('KGIpres', 'eriksowa')",,
3454,"('KGIpres', 'siapplebaum')",,
3455,"('KGIpres', 'schimonster')",,
3456,"('KGIpres', 'MikePricePhD')",,
3457,"('KGIpres', 'jessibythebay')",,
3458,"('KGIpres', 'jtspender')",,
3459,"('KGIpres', 'drmorr0')",,
3460,"('KGIpres', 'dorianscrima')",,
3461,"('KGIpres', 'jeffreydrummond')",,
3462,"('KGIpres', 'blampin')",,
3463,"('KGIpres', 'franceshocutt')",,
3464,"('KGIpres', 'MoreLuckey')",,
3465,"('KeckGrad', 'hkbyoung')",,
3466,"('KeckGrad', 'macavity42')",,
3467,"('KeckGrad', 'JackRNewhouse')",,
3468,"('KeckGrad', 'everner')",,
3469,"('KeckGrad', 'raunak_pednekar')",,
3470,"('KeckGrad', 'leslieforrrestr')",,
3471,"('KeckGrad', 'hmcicecreambike')",,
3472,"('KeckGrad', 'rdchambers')",,
3473,"('KeckGrad', 'Craigni')",,
3474,"('KeckGrad', 'LucidLunatic')",,
3475,"('KeckGrad', 'EvanHub')",,
3476,"('KeckGrad', 'HEKS86')",,
3477,"('KeckGrad', 'elsweato')",,
3478,"('KeckGrad', 'StephenBlankley')",,
3479,"('KeckGrad', 'SoniaMinassian')",,
3480,"('KeckGrad', 'stephani_shusta')",,
3481,"('KeckGrad', 'moniebalogna')",,
3482,"('KeckGrad', 'susanna_todaro')",,
3483,"('KeckGrad', 'gmcredo1')",,
3484,"('KeckGrad', 'EvannRamona')",,
3485,"('KeckGrad', 'jonessurgery')",,
3486,"('KeckGrad', 'FinalFrog')",,
3487,"('KeckGrad', 'MsKretsch')",,
3488,"('KeckGrad', 'gharrettwong')",,
3489,"('KeckGrad', 'steuard')",,
3490,"('KeckGrad', 'Aerathil')",,
3491,"('KeckGrad', 'aocole')",,
3492,"('KeckGrad', 'carlosdavis')",,
3493,"('KeckGrad', 'mentaikosupaget')",,
3494,"('KeckGrad', 'pboothe')",,
3495,"('KeckGrad', 'jtbandes')",,
3496,"('KeckGrad', 'yogurtearl')",,
3497,"('KeckGrad', 'haaksmash')",,
3498,"('KeckGrad', 'angusho')",,
3499,"('KeckGrad', 'gdarklighter')",,
3500,"('KeckGrad', 'emalminator')",,
3501,"('KeckGrad', 'danwr')",,
3502,"('KeckGrad', 'Kevin_Hainline')",,
3503,"('KeckGrad', 'djtrindle')",,
3504,"('KeckGrad', 'ekayfoli')",,
3505,"('KeckGrad', 'dyong')",,
3506,"('KeckGrad', 'mtauraso')",,
3507,"('KeckGrad', 'eriksowa')",,
3508,"('KeckGrad', 'siapplebaum')",,
3509,"('KeckGrad', 'schimonster')",,
3510,"('KeckGrad', 'MikePricePhD')",,
3511,"('KeckGrad', 'jessibythebay')",,
3512,"('KeckGrad', 'jtspender')",,
3513,"('KeckGrad', 'drmorr0')",,
3514,"('KeckGrad', 'dorianscrima')",,
3515,"('KeckGrad', 'jeffreydrummond')",,
3516,"('KeckGrad', 'blampin')",,
3517,"('KeckGrad', 'franceshocutt')",,
3518,"('KeckGrad', 'MoreLuckey')",,
3519,"('hkbyoung', 'macavity42')",,
3520,"('hkbyoung', 'JackRNewhouse')",,
3521,"('hkbyoung', 'everner')",,
3522,"('hkbyoung', 'raunak_pednekar')",,
3523,"('hkbyoung', 'leslieforrrestr')",,
3524,"('hkbyoung', 'hmcicecreambike')",,
3525,"('hkbyoung', 'rdchambers')",,
3526,"('hkbyoung', 'Craigni')",,
3527,"('hkbyoung', 'LucidLunatic')",,
3528,"('hkbyoung', 'EvanHub')",,
3529,"('hkbyoung', 'HEKS86')",,
3530,"('hkbyoung', 'elsweato')",,
3531,"('hkbyoung', 'StephenBlankley')",,
3532,"('hkbyoung', 'SoniaMinassian')",,
3533,"('hkbyoung', 'stephani_shusta')",,
3534,"('hkbyoung', 'moniebalogna')",,
3535,"('hkbyoung', 'susanna_todaro')",,
3536,"('hkbyoung', 'gmcredo1')",,
3537,"('hkbyoung', 'EvannRamona')",,
3538,"('hkbyoung', 'jonessurgery')",,
3539,"('hkbyoung', 'FinalFrog')",,
3540,"('hkbyoung', 'MsKretsch')",,
3541,"('hkbyoung', 'gharrettwong')",,
3542,"('hkbyoung', 'steuard')",,
3543,"('hkbyoung', 'Aerathil')",,
3544,"('hkbyoung', 'aocole')",,
3545,"('hkbyoung', 'carlosdavis')",,
3546,"('hkbyoung', 'mentaikosupaget')",,
3547,"('hkbyoung', 'pboothe')",,
3548,"('hkbyoung', 'jtbandes')",,
3549,"('hkbyoung', 'yogurtearl')",,
3550,"('hkbyoung', 'haaksmash')",,
3551,"('hkbyoung', 'angusho')",,
3552,"('hkbyoung', 'gdarklighter')",,
3553,"('hkbyoung', 'emalminator')",,
3554,"('hkbyoung', 'danwr')",,
3555,"('hkbyoung', 'Kevin_Hainline')",,
3556,"('hkbyoung', 'djtrindle')",,
3557,"('hkbyoung', 'ekayfoli')",,
3558,"('hkbyoung', 'dyong')",,
3559,"('hkbyoung', 'mtauraso')",,
3560,"('hkbyoung', 'eriksowa')",,
3561,"('hkbyoung', 'siapplebaum')",,
3562,"('hkbyoung', 'schimonster')",,
3563,"('hkbyoung', 'MikePricePhD')",,
3564,"('hkbyoung', 'jessibythebay')",,
3565,"('hkbyoung', 'jtspender')",,
3566,"('hkbyoung', 'drmorr0')",,
3567,"('hkbyoung', 'dorianscrima')",,
3568,"('hkbyoung', 'jeffreydrummond')",,
3569,"('hkbyoung', 'blampin')",,
3570,"('hkbyoung', 'franceshocutt')",,
3571,"('hkbyoung', 'MoreLuckey')",,
3572,"('macavity42', 'JackRNewhouse')",,
3573,"('macavity42', 'everner')",,
3574,"('macavity42', 'raunak_pednekar')",,
3575,"('macavity42', 'leslieforrrestr')",,
3576,"('macavity42', 'hmcicecreambike')",,
3577,"('macavity42', 'rdchambers')",,
3578,"('macavity42', 'Craigni')",,
3579,"('macavity42', 'LucidLunatic')",,
3580,"('macavity42', 'EvanHub')",,
3581,"('macavity42', 'HEKS86')",,
3582,"('macavity42', 'elsweato')",,
3583,"('macavity42', 'StephenBlankley')",,
3584,"('macavity42', 'SoniaMinassian')",,
3585,"('macavity42', 'stephani_shusta')",,
3586,"('macavity42', 'moniebalogna')",,
3587,"('macavity42', 'susanna_todaro')",,
3588,"('macavity42', 'gmcredo1')",,
3589,"('macavity42', 'EvannRamona')",,
3590,"('macavity42', 'jonessurgery')",,
3591,"('macavity42', 'FinalFrog')",,
3592,"('macavity42', 'MsKretsch')",,
3593,"('macavity42', 'gharrettwong')",,
3594,"('macavity42', 'steuard')",,
3595,"('macavity42', 'Aerathil')",,
3596,"('macavity42', 'aocole')",,
3597,"('macavity42', 'carlosdavis')",,
3598,"('macavity42', 'mentaikosupaget')",,
3599,"('macavity42', 'pboothe')",,
3600,"('macavity42', 'jtbandes')",,
3601,"('macavity42', 'yogurtearl')",,
3602,"('macavity42', 'haaksmash')",,
3603,"('macavity42', 'angusho')",,
3604,"('macavity42', 'gdarklighter')",,
3605,"('macavity42', 'emalminator')",,
3606,"('macavity42', 'danwr')",,
3607,"('macavity42', 'Kevin_Hainline')",,
3608,"('macavity42', 'djtrindle')",,
3609,"('macavity42', 'ekayfoli')",,
3610,"('macavity42', 'dyong')",,
3611,"('macavity42', 'mtauraso')",,
3612,"('macavity42', 'eriksowa')",,
3613,"('macavity42', 'siapplebaum')",,
3614,"('macavity42', 'schimonster')",,
3615,"('macavity42', 'MikePricePhD')",,
3616,"('macavity42', 'jessibythebay')",,
3617,"('macavity42', 'jtspender')",,
3618,"('macavity42', 'drmorr0')",,
3619,"('macavity42', 'dorianscrima')",,
3620,"('macavity42', 'jeffreydrummond')",,
3621,"('macavity42', 'blampin')",,
3622,"('macavity42', 'franceshocutt')",,
3623,"('macavity42', 'MoreLuckey')",,
3624,"('JackRNewhouse', 'everner')",,
3625,"('JackRNewhouse', 'raunak_pednekar')",,
3626,"('JackRNewhouse', 'leslieforrrestr')",,
3627,"('JackRNewhouse', 'hmcicecreambike')",,
3628,"('JackRNewhouse', 'rdchambers')",,
3629,"('JackRNewhouse', 'Craigni')",,
3630,"('JackRNewhouse', 'LucidLunatic')",,
3631,"('JackRNewhouse', 'EvanHub')",,
3632,"('JackRNewhouse', 'HEKS86')",,
3633,"('JackRNewhouse', 'elsweato')",,
3634,"('JackRNewhouse', 'StephenBlankley')",,
3635,"('JackRNewhouse', 'SoniaMinassian')",,
3636,"('JackRNewhouse', 'stephani_shusta')",,
3637,"('JackRNewhouse', 'moniebalogna')",,
3638,"('JackRNewhouse', 'susanna_todaro')",,
3639,"('JackRNewhouse', 'gmcredo1')",,
