,Pairs,Follows,Followed_by
3061,"('terribletasman', 'InqHmc')",False,False
3062,"('terribletasman', 'claremontind')",False,False
3063,"('terribletasman', 'cmcforum')",False,False
3064,"('terribletasman', 'KGIpres')",False,False
3065,"('terribletasman', 'KeckGrad')",False,False
3066,"('terribletasman', 'hkbyoung')",False,False
3067,"('terribletasman', 'macavity42')",False,False
3068,"('terribletasman', 'JackRNewhouse')",False,False
3069,"('terribletasman', 'everner')",False,False
3070,"('terribletasman', 'raunak_pednekar')",False,False
3071,"('terribletasman', 'leslieforrrestr')",False,False
3072,"('terribletasman', 'hmcicecreambike')",False,False
3073,"('terribletasman', 'rdchambers')",False,False
3074,"('terribletasman', 'Craigni')",False,False
3075,"('terribletasman', 'LucidLunatic')",False,False
3076,"('terribletasman', 'EvanHub')",False,False
3077,"('terribletasman', 'HEKS86')",False,False
3078,"('terribletasman', 'elsweato')",False,False
3079,"('terribletasman', 'StephenBlankley')",False,False
3080,"('terribletasman', 'SoniaMinassian')",False,False
3081,"('terribletasman', 'stephani_shusta')",False,False
3082,"('terribletasman', 'moniebalogna')",False,False
3083,"('terribletasman', 'susanna_todaro')",False,False
3084,"('terribletasman', 'gmcredo1')",False,False
3085,"('terribletasman', 'EvannRamona')",False,False
3086,"('terribletasman', 'jonessurgery')",False,False
3087,"('terribletasman', 'FinalFrog')",False,False
3088,"('terribletasman', 'MsKretsch')",False,False
3089,"('terribletasman', 'gharrettwong')",False,False
3090,"('terribletasman', 'steuard')",False,False
3091,"('terribletasman', 'Aerathil')",False,False
3092,"('terribletasman', 'aocole')",False,False
3093,"('terribletasman', 'carlosdavis')",False,False
3094,"('terribletasman', 'mentaikosupaget')",False,False
3095,"('terribletasman', 'pboothe')",False,False
3096,"('terribletasman', 'jtbandes')",False,False
3097,"('terribletasman', 'yogurtearl')",False,False
3098,"('terribletasman', 'haaksmash')",False,False
3099,"('terribletasman', 'angusho')",False,False
3100,"('terribletasman', 'gdarklighter')",False,False
3101,"('terribletasman', 'emalminator')",False,False
3102,"('terribletasman', 'danwr')",False,False
3103,"('terribletasman', 'Kevin_Hainline')",False,False
3104,"('terribletasman', 'djtrindle')",False,False
3105,"('terribletasman', 'ekayfoli')",False,False
3106,"('terribletasman', 'dyong')",False,False
3107,"('terribletasman', 'mtauraso')",False,False
3108,"('terribletasman', 'eriksowa')",False,False
3109,"('terribletasman', 'siapplebaum')",False,False
3110,"('terribletasman', 'schimonster')",False,False
3111,"('terribletasman', 'MikePricePhD')",False,False
3112,"('terribletasman', 'jessibythebay')",False,False
3113,"('terribletasman', 'jtspender')",False,False
3114,"('terribletasman', 'drmorr0')",False,False
3115,"('terribletasman', 'dorianscrima')",False,False
3116,"('terribletasman', 'jeffreydrummond')",False,False
3117,"('terribletasman', 'blampin')",False,False
3118,"('terribletasman', 'franceshocutt')",False,False
3119,"('terribletasman', 'MoreLuckey')",False,False
3120,"('hocherie1', 'jkim720')",False,False
3121,"('hocherie1', 'InqHmc')",False,True
3122,"('hocherie1', 'claremontind')",False,False
3123,"('hocherie1', 'cmcforum')",False,False
3124,"('hocherie1', 'KGIpres')",False,False
3125,"('hocherie1', 'KeckGrad')",False,False
3126,"('hocherie1', 'hkbyoung')",False,False
3127,"('hocherie1', 'macavity42')",False,False
3128,"('hocherie1', 'JackRNewhouse')",False,False
3129,"('hocherie1', 'everner')",False,False
3130,"('hocherie1', 'raunak_pednekar')",False,True
3131,"('hocherie1', 'leslieforrrestr')",False,False
3132,"('hocherie1', 'hmcicecreambike')",False,False
3133,"('hocherie1', 'rdchambers')",False,False
3134,"('hocherie1', 'Craigni')",False,False
3135,"('hocherie1', 'LucidLunatic')",False,False
3136,"('hocherie1', 'EvanHub')",False,False
3137,"('hocherie1', 'HEKS86')",False,False
3138,"('hocherie1', 'elsweato')",False,False
3139,"('hocherie1', 'StephenBlankley')",False,False
3140,"('hocherie1', 'SoniaMinassian')",False,False
3141,"('hocherie1', 'stephani_shusta')",False,False
3142,"('hocherie1', 'moniebalogna')",False,False
3143,"('hocherie1', 'susanna_todaro')",False,False
3144,"('hocherie1', 'gmcredo1')",False,False
3145,"('hocherie1', 'EvannRamona')",False,False
3146,"('hocherie1', 'jonessurgery')",False,False
3147,"('hocherie1', 'FinalFrog')",False,False
3148,"('hocherie1', 'MsKretsch')",False,False
3149,"('hocherie1', 'gharrettwong')",False,False
3150,"('hocherie1', 'steuard')",False,False
3151,"('hocherie1', 'Aerathil')",False,False
3152,"('hocherie1', 'aocole')",False,False
3153,"('hocherie1', 'carlosdavis')",False,False
3154,"('hocherie1', 'mentaikosupaget')",False,False
3155,"('hocherie1', 'pboothe')",False,False
3156,"('hocherie1', 'jtbandes')",False,False
3157,"('hocherie1', 'yogurtearl')",False,False
3158,"('hocherie1', 'haaksmash')",False,False
3159,"('hocherie1', 'angusho')",False,False
3160,"('hocherie1', 'gdarklighter')",False,False
3161,"('hocherie1', 'emalminator')",False,False
3162,"('hocherie1', 'danwr')",False,False
3163,"('hocherie1', 'Kevin_Hainline')",False,False
3164,"('hocherie1', 'djtrindle')",False,False
3165,"('hocherie1', 'ekayfoli')",False,False
3166,"('hocherie1', 'dyong')",False,False
3167,"('hocherie1', 'mtauraso')",False,False
3168,"('hocherie1', 'eriksowa')",False,False
3169,"('hocherie1', 'siapplebaum')",False,False
3170,"('hocherie1', 'schimonster')",False,False
3171,"('hocherie1', 'MikePricePhD')",False,False
3172,"('hocherie1', 'jessibythebay')",False,False
3173,"('hocherie1', 'jtspender')",False,False
3174,"('hocherie1', 'drmorr0')",False,False
3175,"('hocherie1', 'dorianscrima')",False,False
3176,"('hocherie1', 'jeffreydrummond')",False,False
3177,"('hocherie1', 'blampin')",False,False
3178,"('hocherie1', 'franceshocutt')",False,False
3179,"('hocherie1', 'MoreLuckey')",False,False
3180,"('jkim720', 'InqHmc')",False,False
3181,"('jkim720', 'claremontind')",False,False
3182,"('jkim720', 'cmcforum')",False,False
3183,"('jkim720', 'KGIpres')",False,False
3184,"('jkim720', 'KeckGrad')",False,False
3185,"('jkim720', 'hkbyoung')",False,False
3186,"('jkim720', 'macavity42')",False,False
3187,"('jkim720', 'JackRNewhouse')",False,False
3188,"('jkim720', 'everner')",False,False
3189,"('jkim720', 'raunak_pednekar')",False,False
3190,"('jkim720', 'leslieforrrestr')",False,False
3191,"('jkim720', 'hmcicecreambike')",False,False
3192,"('jkim720', 'rdchambers')",False,False
3193,"('jkim720', 'Craigni')",False,False
3194,"('jkim720', 'LucidLunatic')",False,False
3195,"('jkim720', 'EvanHub')",False,False
3196,"('jkim720', 'HEKS86')",False,False
3197,"('jkim720', 'elsweato')",False,False
3198,"('jkim720', 'StephenBlankley')",False,False
3199,"('jkim720', 'SoniaMinassian')",False,False
3200,"('jkim720', 'stephani_shusta')",False,False
3201,"('jkim720', 'moniebalogna')",False,False
3202,"('jkim720', 'susanna_todaro')",,
3203,"('jkim720', 'gmcredo1')",False,False
3204,"('jkim720', 'EvannRamona')",False,False
3205,"('jkim720', 'jonessurgery')",False,False
3206,"('jkim720', 'FinalFrog')",,
3207,"('jkim720', 'MsKretsch')",False,False
3208,"('jkim720', 'gharrettwong')",,
3209,"('jkim720', 'steuard')",False,False
3210,"('jkim720', 'Aerathil')",False,False
3211,"('jkim720', 'aocole')",,
3212,"('jkim720', 'carlosdavis')",False,False
3213,"('jkim720', 'mentaikosupaget')",False,False
3214,"('jkim720', 'pboothe')",,
3215,"('jkim720', 'jtbandes')",False,False
3216,"('jkim720', 'yogurtearl')",False,False
3217,"('jkim720', 'haaksmash')",,
3218,"('jkim720', 'angusho')",False,False
3219,"('jkim720', 'gdarklighter')",False,False
3220,"('jkim720', 'emalminator')",False,False
3221,"('jkim720', 'danwr')",False,False
3222,"('jkim720', 'Kevin_Hainline')",False,False
3223,"('jkim720', 'djtrindle')",,
3224,"('jkim720', 'ekayfoli')",False,False
3225,"('jkim720', 'dyong')",False,False
3226,"('jkim720', 'mtauraso')",False,False
3227,"('jkim720', 'eriksowa')",False,False
3228,"('jkim720', 'siapplebaum')",False,False
3229,"('jkim720', 'schimonster')",False,False
3230,"('jkim720', 'MikePricePhD')",False,False
3231,"('jkim720', 'jessibythebay')",False,False
3232,"('jkim720', 'jtspender')",False,False
3233,"('jkim720', 'drmorr0')",False,False
3234,"('jkim720', 'dorianscrima')",False,False
3235,"('jkim720', 'jeffreydrummond')",False,False
3236,"('jkim720', 'blampin')",,
3237,"('jkim720', 'franceshocutt')",,
3238,"('jkim720', 'MoreLuckey')",False,False
3239,"('InqHmc', 'claremontind')",False,False
3240,"('InqHmc', 'cmcforum')",False,False
3241,"('InqHmc', 'KGIpres')",False,False
3242,"('InqHmc', 'KeckGrad')",False,False
3243,"('InqHmc', 'hkbyoung')",False,False
3244,"('InqHmc', 'macavity42')",False,False
3245,"('InqHmc', 'JackRNewhouse')",False,False
3246,"('InqHmc', 'everner')",False,False
3247,"('InqHmc', 'raunak_pednekar')",False,True
3248,"('InqHmc', 'leslieforrrestr')",False,False
3249,"('InqHmc', 'hmcicecreambike')",False,False
3250,"('InqHmc', 'rdchambers')",False,False
3251,"('InqHmc', 'Craigni')",False,False
3252,"('InqHmc', 'LucidLunatic')",False,False
3253,"('InqHmc', 'EvanHub')",False,False
3254,"('InqHmc', 'HEKS86')",False,False
3255,"('InqHmc', 'elsweato')",False,False
3256,"('InqHmc', 'StephenBlankley')",False,False
3257,"('InqHmc', 'SoniaMinassian')",False,False
3258,"('InqHmc', 'stephani_shusta')",False,False
3259,"('InqHmc', 'moniebalogna')",True,True
3260,"('InqHmc', 'susanna_todaro')",False,False
3261,"('InqHmc', 'gmcredo1')",False,False
3262,"('InqHmc', 'EvannRamona')",False,False
3263,"('InqHmc', 'jonessurgery')",False,False
3264,"('InqHmc', 'FinalFrog')",False,False
3265,"('InqHmc', 'MsKretsch')",False,False
3266,"('InqHmc', 'gharrettwong')",False,False
3267,"('InqHmc', 'steuard')",False,False
3268,"('InqHmc', 'Aerathil')",False,False
3269,"('InqHmc', 'aocole')",False,False
3270,"('InqHmc', 'carlosdavis')",False,False
3271,"('InqHmc', 'mentaikosupaget')",False,False
3272,"('InqHmc', 'pboothe')",False,False
3273,"('InqHmc', 'jtbandes')",False,False
3274,"('InqHmc', 'yogurtearl')",False,False
3275,"('InqHmc', 'haaksmash')",False,False
3276,"('InqHmc', 'angusho')",False,False
3277,"('InqHmc', 'gdarklighter')",False,False
3278,"('InqHmc', 'emalminator')",False,False
3279,"('InqHmc', 'danwr')",False,False
3280,"('InqHmc', 'Kevin_Hainline')",False,False
3281,"('InqHmc', 'djtrindle')",False,False
3282,"('InqHmc', 'ekayfoli')",False,False
3283,"('InqHmc', 'dyong')",False,False
3284,"('InqHmc', 'mtauraso')",False,False
3285,"('InqHmc', 'eriksowa')",False,True
3286,"('InqHmc', 'siapplebaum')",False,False
3287,"('InqHmc', 'schimonster')",False,False
3288,"('InqHmc', 'MikePricePhD')",False,False
3289,"('InqHmc', 'jessibythebay')",False,False
3290,"('InqHmc', 'jtspender')",False,False
3291,"('InqHmc', 'drmorr0')",False,False
3292,"('InqHmc', 'dorianscrima')",False,False
3293,"('InqHmc', 'jeffreydrummond')",False,False
3294,"('InqHmc', 'blampin')",False,False
3295,"('InqHmc', 'franceshocutt')",False,False
3296,"('InqHmc', 'MoreLuckey')",False,False
3297,"('claremontind', 'cmcforum')",True,True
3298,"('claremontind', 'KGIpres')",False,False
3299,"('claremontind', 'KeckGrad')",False,False
3300,"('claremontind', 'hkbyoung')",False,False
3301,"('claremontind', 'macavity42')",False,False
3302,"('claremontind', 'JackRNewhouse')",False,False
3303,"('claremontind', 'everner')",False,False
3304,"('claremontind', 'raunak_pednekar')",False,False
3305,"('claremontind', 'leslieforrrestr')",False,False
3306,"('claremontind', 'hmcicecreambike')",False,False
3307,"('claremontind', 'rdchambers')",False,False
3308,"('claremontind', 'Craigni')",False,False
3309,"('claremontind', 'LucidLunatic')",False,False
3310,"('claremontind', 'EvanHub')",False,False
3311,"('claremontind', 'HEKS86')",False,False
3312,"('claremontind', 'elsweato')",False,False
3313,"('claremontind', 'StephenBlankley')",False,False
3314,"('claremontind', 'SoniaMinassian')",False,False
3315,"('claremontind', 'stephani_shusta')",False,False
3316,"('claremontind', 'moniebalogna')",False,False
3317,"('claremontind', 'susanna_todaro')",False,False
3318,"('claremontind', 'gmcredo1')",False,False
3319,"('claremontind', 'EvannRamona')",False,False
3320,"('claremontind', 'jonessurgery')",False,False
3321,"('claremontind', 'FinalFrog')",False,False
3322,"('claremontind', 'MsKretsch')",False,False
3323,"('claremontind', 'gharrettwong')",False,False
3324,"('claremontind', 'steuard')",False,False
3325,"('claremontind', 'Aerathil')",False,False
3326,"('claremontind', 'aocole')",False,False
3327,"('claremontind', 'carlosdavis')",False,False
3328,"('claremontind', 'mentaikosupaget')",False,False
3329,"('claremontind', 'pboothe')",False,False
3330,"('claremontind', 'jtbandes')",False,False
3331,"('claremontind', 'yogurtearl')",False,False
3332,"('claremontind', 'haaksmash')",False,False
3333,"('claremontind', 'angusho')",False,False
3334,"('claremontind', 'gdarklighter')",False,False
3335,"('claremontind', 'emalminator')",False,False
3336,"('claremontind', 'danwr')",False,False
3337,"('claremontind', 'Kevin_Hainline')",False,False
3338,"('claremontind', 'djtrindle')",False,False
3339,"('claremontind', 'ekayfoli')",False,False
3340,"('claremontind', 'dyong')",False,False
3341,"('claremontind', 'mtauraso')",False,False
3342,"('claremontind', 'eriksowa')",False,False
3343,"('claremontind', 'siapplebaum')",False,False
3344,"('claremontind', 'schimonster')",False,False
3345,"('claremontind', 'MikePricePhD')",False,False
3346,"('claremontind', 'jessibythebay')",False,False
3347,"('claremontind', 'jtspender')",False,False
3348,"('claremontind', 'drmorr0')",False,False
3349,"('claremontind', 'dorianscrima')",False,False
3350,"('claremontind', 'jeffreydrummond')",False,False
3351,"('claremontind', 'blampin')",False,False
3352,"('claremontind', 'franceshocutt')",False,False
3353,"('claremontind', 'MoreLuckey')",False,False
3354,"('cmcforum', 'KGIpres')",False,True
3355,"('cmcforum', 'KeckGrad')",True,True
3356,"('cmcforum', 'hkbyoung')",False,False
3357,"('cmcforum', 'macavity42')",False,False
3358,"('cmcforum', 'JackRNewhouse')",False,False
3359,"('cmcforum', 'everner')",False,False
3360,"('cmcforum', 'raunak_pednekar')",False,False
3361,"('cmcforum', 'leslieforrrestr')",False,False
3362,"('cmcforum', 'hmcicecreambike')",False,False
3363,"('cmcforum', 'rdchambers')",False,False
3364,"('cmcforum', 'Craigni')",False,False
3365,"('cmcforum', 'LucidLunatic')",False,False
3366,"('cmcforum', 'EvanHub')",False,False
3367,"('cmcforum', 'HEKS86')",False,False
3368,"('cmcforum', 'elsweato')",False,False
3369,"('cmcforum', 'StephenBlankley')",False,False
3370,"('cmcforum', 'SoniaMinassian')",False,False
3371,"('cmcforum', 'stephani_shusta')",False,False
3372,"('cmcforum', 'moniebalogna')",False,False
3373,"('cmcforum', 'susanna_todaro')",False,False
3374,"('cmcforum', 'gmcredo1')",False,False
3375,"('cmcforum', 'EvannRamona')",False,False
3376,"('cmcforum', 'jonessurgery')",False,False
3377,"('cmcforum', 'FinalFrog')",False,False
3378,"('cmcforum', 'MsKretsch')",False,False
3379,"('cmcforum', 'gharrettwong')",False,False
3380,"('cmcforum', 'steuard')",False,False
3381,"('cmcforum', 'Aerathil')",False,False
3382,"('cmcforum', 'aocole')",False,False
3383,"('cmcforum', 'carlosdavis')",False,False
3384,"('cmcforum', 'mentaikosupaget')",False,False
3385,"('cmcforum', 'pboothe')",False,False
3386,"('cmcforum', 'jtbandes')",False,False
3387,"('cmcforum', 'yogurtearl')",False,False
3388,"('cmcforum', 'haaksmash')",False,False
3389,"('cmcforum', 'angusho')",False,False
3390,"('cmcforum', 'gdarklighter')",False,False
3391,"('cmcforum', 'emalminator')",False,False
3392,"('cmcforum', 'danwr')",False,False
3393,"('cmcforum', 'Kevin_Hainline')",False,False
3394,"('cmcforum', 'djtrindle')",False,False
3395,"('cmcforum', 'ekayfoli')",False,False
3396,"('cmcforum', 'dyong')",False,False
3397,"('cmcforum', 'mtauraso')",False,False
3398,"('cmcforum', 'eriksowa')",False,False
3399,"('cmcforum', 'siapplebaum')",False,False
3400,"('cmcforum', 'schimonster')",False,False
3401,"('cmcforum', 'MikePricePhD')",False,False
3402,"('cmcforum', 'jessibythebay')",False,False
3403,"('cmcforum', 'jtspender')",False,False
3404,"('cmcforum', 'drmorr0')",False,False
3405,"('cmcforum', 'dorianscrima')",False,False
3406,"('cmcforum', 'jeffreydrummond')",False,False
3407,"('cmcforum', 'blampin')",False,False
3408,"('cmcforum', 'franceshocutt')",False,False
3409,"('cmcforum', 'MoreLuckey')",False,False
3410,"('KGIpres', 'KeckGrad')",True,True
3411,"('KGIpres', 'hkbyoung')",False,False
3412,"('KGIpres', 'macavity42')",False,False
3413,"('KGIpres', 'JackRNewhouse')",False,False
3414,"('KGIpres', 'everner')",False,False
3415,"('KGIpres', 'raunak_pednekar')",False,False
3416,"('KGIpres', 'leslieforrrestr')",False,False
3417,"('KGIpres', 'hmcicecreambike')",False,False
3418,"('KGIpres', 'rdchambers')",False,False
3419,"('KGIpres', 'Craigni')",False,False
3420,"('KGIpres', 'LucidLunatic')",False,False
3421,"('KGIpres', 'EvanHub')",False,False
3422,"('KGIpres', 'HEKS86')",False,False
3423,"('KGIpres', 'elsweato')",False,False
3424,"('KGIpres', 'StephenBlankley')",False,False
3425,"('KGIpres', 'SoniaMinassian')",False,False
3426,"('KGIpres', 'stephani_shusta')",False,False
3427,"('KGIpres', 'moniebalogna')",False,False
3428,"('KGIpres', 'susanna_todaro')",False,False
3429,"('KGIpres', 'gmcredo1')",False,False
3430,"('KGIpres', 'EvannRamona')",False,False
3431,"('KGIpres', 'jonessurgery')",False,False
3432,"('KGIpres', 'FinalFrog')",False,False
3433,"('KGIpres', 'MsKretsch')",False,False
3434,"('KGIpres', 'gharrettwong')",False,False
3435,"('KGIpres', 'steuard')",False,False
3436,"('KGIpres', 'Aerathil')",False,False
3437,"('KGIpres', 'aocole')",False,False
3438,"('KGIpres', 'carlosdavis')",False,False
3439,"('KGIpres', 'mentaikosupaget')",False,False
3440,"('KGIpres', 'pboothe')",False,False
3441,"('KGIpres', 'jtbandes')",False,False
3442,"('KGIpres', 'yogurtearl')",False,False
3443,"('KGIpres', 'haaksmash')",False,False
3444,"('KGIpres', 'angusho')",False,False
3445,"('KGIpres', 'gdarklighter')",False,False
3446,"('KGIpres', 'emalminator')",False,False
3447,"('KGIpres', 'danwr')",False,False
3448,"('KGIpres', 'Kevin_Hainline')",False,False
3449,"('KGIpres', 'djtrindle')",False,False
